PID,Arrival,Burst,Start,End,Turnaround,Waiting
95,28.2,0.0380976781609699,28.16878477225987,28.20688245042084,0.0,-0.0
96,28.4,0.03458209805391703,28.351316414742957,28.385898512796874,0.0,0.0
97,28.8,0.4823476845333509,28.832537171952065,29.314884856485417,0.5,0.0
98,29.5,0.0592149896405962,29.48047213862869,29.53968712826929,0.1,0.0
99,29.7,0.7784980008415913,29.723798883276935,30.73054781367562,1.0,0.2
100,30.1,0.22825092955709386,30.06615710028798,30.294408029845076,0.2,0.0
101,30.6,1.2143638305300153,39.82546804829948,41.933247954856675,11.4,10.1
102,30.8,0.7123279697659749,30.820478485629486,31.555830191001053,0.7,0.0
103,30.8,0.02302373560558945,30.829365430321257,30.852389165926848,0.0,0.0
104,30.8,0.7133405581132284,33.82463491277023,34.53797547088346,3.7,3.0
105,31.1,0.47371497791098693,31.555830191001053,32.05341165371298,1.0,0.5
106,31.5,0.5361354154186038,32.05341165371298,32.589547069131584,1.1,0.6
107,31.7,0.023866484800935926,31.653739151691866,31.677605636492803,0.0,0.0
108,31.7,1.1591698070726018,38.66352750778297,39.82546804829948,8.1,7.0
109,32.5,0.4832859555319846,32.957782931834906,33.82463491277023,1.3,0.8
110,32.5,0.3682358627033197,32.589547069131584,32.957782931834906,0.4,0.0
111,33.0,0.3723861681626902,32.97867023824398,33.36223626364732,0.4,0.0
112,33.1,0.011179857240646067,33.08482461443621,33.096004471676856,0.0,0.0
113,34.9,0.6080043113557035,35.604916413745165,36.21292072510087,1.3,0.7
114,35.1,0.151616092241465,35.08423724822077,35.235853340462235,0.2,0.0
115,35.4,0.16478429396877087,35.44013211977639,35.604916413745165,0.2,0.1
116,35.5,0.9077969231978662,36.21292072510087,37.4806730344843,2.0,1.1
117,36.7,0.35995538618556133,36.70286676360473,37.06282214979029,0.4,-0.0
118,37.4,0.2788687799541525,37.4806730344843,37.75954181443845,0.3,0.1
119,37.8,0.9039856933445256,37.75954181443845,38.66352750778297,0.9,0.0
120,39.0,1.3974013301656403,118.92799418395138,120.32539551411702,81.3,79.9
121,39.7,0.002770733443903428,39.68410983536135,39.68688056880525,0.0,-0.0
122,40.0,0.06309294366843994,40.00783423552626,40.0709271791947,0.1,-0.0
123,40.1,0.21402237867184845,40.14291264852711,40.35693502719896,0.2,0.0
124,40.7,0.5296412242671484,40.72048610560079,41.336786859287685,0.6,0.1
125,41.0,0.08665952941974756,40.9521527167159,41.03881224613565,0.1,0.0
126,41.2,0.9747141596694615,41.933247954856675,42.9908259326358,1.8,0.8
127,42.7,0.08286381810966494,42.71771151895042,42.80057533706009,0.1,0.0
128,44.8,0.1763678671604709,44.7841809686096,44.96054883577007,0.2,0.0
129,45.0,0.8024658914957641,45.03892747196936,47.2091761810271,2.2,1.4
130,45.1,0.34809444013388346,45.141747642641505,45.48984208277539,0.3,0.0
131,45.4,0.19409661644343468,45.48984208277539,45.68393869921882,0.3,0.1
132,45.5,0.49148232766312866,45.68393869921882,46.50953046020348,1.0,0.5
133,45.7,1.0630462486480867,52.01329833920363,53.260048076644466,7.6,6.5
134,45.8,0.3341094333215303,45.81664600711086,46.15075544043239,0.3,-0.0
135,47.1,0.3890313221611093,47.50662438642024,47.89565570858135,0.8,0.4
136,47.2,0.29744820539314515,47.2091761810271,47.50662438642024,0.3,0.0
137,47.5,0.6608413163129921,47.89565570858135,48.55649702489434,1.0,0.3
138,47.9,0.8373963189783277,48.775636228506706,49.61491308757342,1.8,0.9
