PID,Arrival,Burst,Start,End,Turnaround,Waiting
93,27.5,0.5163635710167922,54.976819124591174,55.49318269560796,28.0,27.5
94,28.0,0.37171368367752927,55.49318269560796,55.86489637928549,27.8,27.5
95,28.2,0.0380976781609699,55.86489637928549,55.90299405744646,27.7,27.7
96,28.4,0.03458209805391703,55.90299405744646,55.93757615550038,27.6,27.6
97,28.8,0.4823476845333509,55.93757615550038,56.41992384003373,27.6,27.1
98,29.5,0.0592149896405962,56.41992384003373,56.479138829674326,27.0,26.9
99,29.7,0.7784980008415913,56.479138829674326,57.25763683051592,27.5,26.8
100,30.1,0.22825092955709386,57.25763683051592,57.48588776007301,27.4,27.2
101,30.6,1.2143638305300153,57.48588776007301,58.70025159060303,28.1,26.9
102,30.8,0.7123279697659749,58.70025159060303,59.412579560369004,28.6,27.9
103,30.8,0.02302373560558945,59.412579560369004,59.435603295974595,28.6,28.6
104,30.8,0.7133405581132284,59.435603295974595,60.148943854087825,29.3,28.6
105,31.1,0.47371497791098693,60.148943854087825,60.62265883199881,29.5,29.1
106,31.5,0.5361354154186038,60.62265883199881,61.15879424741742,29.7,29.1
107,31.7,0.023866484800935926,61.15879424741742,61.18266073221835,29.5,29.5
108,31.7,1.1591698070726018,61.18266073221835,62.34183053929095,30.6,29.5
109,32.5,0.4832859555319846,62.34183053929095,62.825116494822936,30.3,29.8
110,32.5,0.3682358627033197,62.825116494822936,63.19335235752626,30.6,30.3
111,33.0,0.3723861681626902,63.19335235752626,63.56573852568895,30.6,30.2
112,33.1,0.011179857240646067,63.56573852568895,63.5769183829296,30.5,30.5
113,34.9,0.6080043113557035,63.5769183829296,64.1849226942853,29.3,28.7
114,35.1,0.151616092241465,64.1849226942853,64.33653878652677,29.3,29.1
115,35.4,0.16478429396877087,64.33653878652677,64.50132308049554,29.1,29.0
116,35.5,0.9077969231978662,64.50132308049554,65.4091200036934,29.9,29.0
117,36.7,0.35995538618556133,65.4091200036934,65.76907538987896,29.1,28.7
118,37.4,0.2788687799541525,65.76907538987896,66.04794416983312,28.6,28.3
119,37.8,0.9039856933445256,66.04794416983312,66.95192986317764,29.2,28.3
120,39.0,1.3974013301656403,66.95192986317764,68.34933119334328,29.3,27.9
121,39.7,0.002770733443903428,68.34933119334328,68.35210192678718,28.7,28.7
122,40.0,0.06309294366843994,68.35210192678718,68.41519487045562,28.4,28.3
123,40.1,0.21402237867184845,68.41519487045562,68.62921724912746,28.5,28.3
124,40.7,0.5296412242671484,68.62921724912746,69.15885847339462,28.4,27.9
125,41.0,0.08665952941974756,69.15885847339462,69.24551800281436,28.3,28.2
126,41.2,0.9747141596694615,69.24551800281436,70.22023216248382,29.0,28.1
127,42.7,0.08286381810966494,70.22023216248382,70.30309598059348,27.6,27.5
128,44.8,0.1763678671604709,70.30309598059348,70.47946384775395,25.7,25.5
129,45.0,0.8024658914957641,70.47946384775395,71.2819297392497,26.2,25.4
130,45.1,0.34809444013388346,71.2819297392497,71.63002417938358,26.5,26.1
131,45.4,0.19409661644343468,71.63002417938358,71.82412079582701,26.4,26.2
132,45.5,0.49148232766312866,71.82412079582701,72.31560312349015,26.8,26.3
133,45.7,1.0630462486480867,72.31560312349015,73.37864937213824,27.7,26.6
134,45.8,0.3341094333215303,73.37864937213824,73.71275880545977,27.9,27.6
135,47.1,0.3890313221611093,73.71275880545977,74.10179012762087,27.0,26.6
136,47.2,0.29744820539314515,74.10179012762087,74.39923833301401,27.2,26.9
137,47.5,0.6608413163129921,74.39923833301401,75.06007964932701,27.5,26.9
138,47.9,0.8373963189783277,75.06007964932701,75.89747596830533,28.0,27.2
139,48.4,0.21913920361236475,75.89747596830533,76.1166151719177,27.8,27.5
140,49.1,0.4884766169800819,76.1166151719177,76.60509178889778,27.5,27.0
141,49.5,0.0018805400883837842,76.60509178889778,76.60697232898616,27.2,27.2
142,50.1,0.058456647417327846,76.60697232898616,76.66542897640349,26.5,26.5
143,50.4,0.06112450833066264,76.66542897640349,76.72655348473415,26.3,26.3
144,50.9,0.04641862367129953,76.72655348473415,76.77297210840545,25.9,25.8
145,50.9,0.8730396439489659,76.77297210840545,77.64601175235443,26.7,25.8
